nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets
Gustavo Petro,@petrogustavo,2020-11-14T11:31:40.000Z,"Quieren matar a Feliciano Valencia, líder indígena y senador, y a su familia.

Feliciano Valencia dirigente de la minga indígena, apoyó a la Colombia Humana a través del Mais, en el Cauca.

Hay que desatar una campaña internacional solidaria con él
@CIDH
 
@IntlCrimCourtQuote Tweet
Feliciano Valencia
@FelicianoValen
 · Nov 13, 2020
Hoy fue amenazada la integridad de mi familia. En la mañana estalló un explosivo cerca de mi casa en el resguardo de Munchique, losTigres, donde vive mi hija y su familia. Sucede horas después de denunciar en una audiencias pública la violencia que se vive en la zona.",,102,1.4K,2.7K,https://twitter.com/petrogustavo/status/1327574917114703874
Gustavo Petro,@petrogustavo,2020-11-14T00:19:39.000Z,"Esta es la confesión del fracaso del gobierno en la reactivación económica: economía puede decrecer 10%, el doble de lo que esperaba el gobierno.

Se les olvidó lo importante: la reactivación depende de que el hogar tenga dinero en su casa y ese dinero debe entregarlo el EstadoQuote Tweet
Portafolio
@Portafolioco
 · Nov 13, 2020
Las proyecciones que tenía el Gobierno con respecto a la contracción de la economía por cuenta de los efectos de la pandemia empeoraron.

Le contamos  https://bit.ly/3nkZmME",,145,554,1.3K,https://twitter.com/petrogustavo/status/1327405798822187008
Gustavo Petro,@petrogustavo,2020-11-14T00:01:00.000Z,"La clase política que ha gobernado a Cundinamarca últimamente ha surgido del cartel de volteo de tierras del Occidente de la Sabana: Funza, Madrid, Mosquera

Claudia rechazaba esa clase política en 2015, ahora es su principal aliada. Con ella constituyeron la región metropolitanaQuote Tweet
Claudia López
@ClaudiaLopez
 · Jul 17, 2015
Cómo se ocurre avalar a los del Cartel Contratación? Avalar en C/marca a Rey, heredero de Cruz, q al fin irá preso por corrupto? Por favor!",,50,519,1.2K,https://twitter.com/petrogustavo/status/1327401107170222082
Gustavo Petro,@petrogustavo,2020-11-13T21:24:45.000Z,"Aquí un breve relato de las mentiras de Peñalosa.

El SITP no tiene déficit, lo que necesita es aporte del presupuesto Distrital, lo cual implica copropiedad pública del sistema de transporte urbano tal como comenzamos a construirlo en 2015.Quote Tweet
Mafe Rojas
@maferojas
 · Nov 13, 2020
A propósito del trino de Peñalosa, les contaré mejor la historia: Peñalosa recibió el SITP con un déficit de 738 mil millones en 2015 y lo entregó con uno de casi 900 mil millones, con agravantes.
Abro hilo.
Show this thread",,33,240,560,https://twitter.com/petrogustavo/status/1327361785964466176
Gustavo Petro,@petrogustavo,2020-11-13T14:50:13.000Z,"Ayer logramos detener la derogatoria de la ley de garantías electorales en último momento, logrando empatar la votación en la comisión primera de Senado que perdimos en Cámara.

Para plenaria debe construirse un nuevo estatuto de garantías electorales.",,118,1.7K,7K,https://twitter.com/petrogustavo/status/1327262496789499904
Gustavo Petro,@petrogustavo,2020-11-13T12:34:16.000Z,"Así recibió España el nombramiento de Nestor Humberto Martínez, como embajador de Colombia.

El gran saboteador de la paz y el fiscal de Odebrecht goza de inmunidad diplomática donde ha adquirido bienes sin explicar el origen de los recursos.Una investigación apunta a que un exfiscal general de Colombia intentó “sabotear” el acuerdo con...
El caso involucra al exguerrillero Jesús Santrich, prófugo de la justicia y pedido en extradición por Estados Unidos
elpais.com",,92,890,2.3K,https://twitter.com/petrogustavo/status/1327228283432341504
Gustavo Petro,@petrogustavo,2020-11-13T12:30:55.000Z,"El cartel del volteo de tierras en la Sabana de Bogotá, eligió gobernador, impuso el cambio de la Constitución con la Región metropolitana, quitando las consultas populares y ahora, hará el POT de Bogotá. 

Triunfa Camacol.¿POT de Bogotá en manos de funcionario relacionado con volteo de tierras en Cundinamarca?
El presidente del Concejo de Bogotá, Carlos Fernando Galán, denunció a través de un video publicado en redes sociales que el nuevo Plan de Ordenamiento Territorial (POT) de Bogotá quedará en manos de...
noticias.canal1.com.co",,48,674,1.3K,https://twitter.com/petrogustavo/status/1327227443439153157
Gustavo Petro,@petrogustavo,2020-11-13T12:20:26.000Z,"La extrema derecha ha tomado el gobierno del Perú a través de un golpe de Estado.Perú: la ultraderecha copó el gobierno | Bajo la presidencia de Manuel Merino tras el derrocamiento...
El equipo ministerial ha quedado formado por personajes de perfil ultraconservador. El nuevo primer ministro fue acusado de racismo y el ministro de Defensa resultó denunciado por defender a escuad...
pagina12.com.ar",,116,432,1.1K,https://twitter.com/petrogustavo/status/1327224804554969093
Gustavo Petro,@petrogustavo,2020-11-13T00:59:31.000Z,"De acuerdo a Cifras y Conceptos Felipe Harman, alcalde de Colombia Humana de Villavicencio es el mejor alcalde de las capitales de Colombia.

Así se gobierna.Quote Tweet
Ana Teresa Bernal
@anateresabernal
 · Nov 12, 2020
Felicito al Alcalde de nuestra Colombia Humana Felipe Harman @harmanfelipe quien fue reconocido por el panel de opinión 2020 de @cifrasyconcepto, al catalogar a Villavicencio como la mejor alcaldía a nivel nacional.",,154,983,4.4K,https://twitter.com/petrogustavo/status/1327053445992472577
Gustavo Petro,@petrogustavo,2020-11-13T00:28:03.000Z,"ALERTA

Se alista gran fraude electoral para las elecciones del 2022. 

El congreso deroga la ley de garantías y le permite al Presidente el nombramiento de registradores seccionales por facultad exyraordinaria

El dinero público fluirá en las campañas electorales.",,1.4K,6.4K,15.9K,https://twitter.com/petrogustavo/status/1327045527159115777
Gustavo Petro,@petrogustavo,2020-11-12T12:00:07.000Z,"Al concejal de la Colombia Humana Heiner Gaitán por sus denuncias sobre la brutalidad policial en Soacha, lo han amenazado de muerte.Quote Tweet
Heiner Gaitán Parra
@HeinerGaitan
 · Nov 11, 2020
Esta es la imagen del terror. Madres viendo a sus hijos morir por el fuego. 68 días después la IMPUNIDAD pulula: no ha existido pronunciamientos de rechazo por parte del alcalde -al contrario ha habido reconocimientos a la fuerza pública- y las investigaciones no avanzan.
Show this thread
0:06
138.1K views",,284,1.9K,4.1K,https://twitter.com/petrogustavo/status/1326857304495501316
Gustavo Petro,@petrogustavo,2020-11-12T11:39:21.000Z,"Al fiscal de Odebrecht y destructor de la paz: Néstor Humberto Martínez, lo premian con la embajada en  donde tiene su casa oculta al fisco.

Al contralor de Odebrecht lo ponen a disciplinar jueces.

Es.el gobierno de la corrupciónQuote Tweet
luzmcaro
@luzmcaro
 · Nov 12, 2020
Lo dicho, este es un gobierno de delincuentes. 

El exfiscal, de manera grotesca, entrampa al proceso de paz, lo hace retroceder, casi que lo hace trizas ¿y el premio gubernamental a este acto delincuencial es la embajada en España?",,129,1.3K,3.4K,https://twitter.com/petrogustavo/status/1326852077885272066
Gustavo Petro,@petrogustavo,2020-11-11T23:17:57.000Z,"Elliot Abrams, quien ya había construido el mecanismo de armar con cocaína vendida por la CIA y entregada por Pablo Escobar a la contra nicaragüense, parece ser el gran constructor de la destrucción de La Paz de Colombia con la cocaína de la fiscalía de Nestor Humberto Martinez.Quote Tweet
©halecos Amarillosᴳᴸᴼᴮᴬᴸ ʷAͤNͣOͬNͤYˡMͤOᵍUͥSͦⁿ
@ChalecosAmarill
 · Nov 11, 2020
 #Colombia este es Elliot Abrams HILO 1/2

Como todo GENOCIDA Cobarde
Responsable en los 80 de Centro América Asesinando, Violando y Torturando Niñ@s, Lideres Sociales y Comunidades Indígenas, 662 desaparecidas.
Show this thread",,65,953,1.7K,https://twitter.com/petrogustavo/status/1326665496213774337
Gustavo Petro,@petrogustavo,2020-11-11T20:57:27.000Z,"Por el asesinato cometido por la fuerza armada del gobierno nacional contra las 46 personas en condiciones de indefensión en Bogotá/Soacha, no hay detenidos, excepto por el caso de Javier Ordoñez.

La fiscalía mantiene la impunidad ante el crimen de Estado.",,70,396,1.2K,https://twitter.com/petrogustavo/status/1326630138092675077
Gustavo Petro,@petrogustavo,2020-11-11T20:28:50.000Z,"23 muertos asesinados por la policía y 23 muertos por el Inpec. El gobierno ha asesinado 46 personas en la capital del país  y Soacha, en apenas unos meses.Quote Tweet
Gustavo Bolívar
@GustavoBolivar
 · Nov 11, 2020
#Urgente:
Vídeo del momento en q se inicia el fuego en el CAI de Soacha. Los policías tuvieron tiempo de salvar a los muchachos.
Miren a una madre desesperada tratando de meter una manguera por la ventana.Y los policías quietos. Como el Nerón Colombiano viendo arder el mundo",,300,1.3K,3K,https://twitter.com/petrogustavo/status/1326622935944204288
Gustavo Petro,@petrogustavo,2020-11-11T19:03:46.000Z,"En que país decente del mundo, no renuncia el director de la policía que le oculta durante un mes al todo un país, el hecho que han muerto incinerados nueve jóvenes por acción y omisión de la policía en un CAI?",,893,4.5K,16.6K,https://twitter.com/petrogustavo/status/1326601531815321600
Gustavo Petro,@petrogustavo,2020-11-11T18:25:45.000Z,"Esta es la manifestación que recibe a Evo Morales en Bolivia.Quote Tweet
Patricia Villegas Marin
@pvillegas_tlSUR
 · Nov 11, 2020
La misma pista por la que tuvo que salir de su país para salvar la vida, luce así un año después. Eso si, varios medios que aquel entonces reseñaron los hechos, hoy guardan silencio. Ahí están los “invisibles” que vencieron con votos un golpe de Estado.",,256,1K,4.5K,https://twitter.com/petrogustavo/status/1326591962946875393
Gustavo Petro,@petrogustavo,2020-11-11T16:31:02.000Z,"Así informó la prensa local el mismo día del incendio del CAi de San Mateo de Soacha, con 11 heridos en ese momento.

La policía de Soacha dijo que se trataba de una asonada de los familiares contra el CAI.Incendio CAI San Mateo, Soacha: 11 heridos | Periodismo Público
La versión de la Policía indica que familiares de los internos protagonizaron una asonada en contra de los uniformados que se encontraban en el CAI San Mateo.
periodismopublico.com",,14,254,451,https://twitter.com/petrogustavo/status/1326563091690233857
Gustavo Petro,@petrogustavo,2020-11-11T13:39:09.000Z,"Todas las mujeres que hacen parte del movimiento Colombia Humana tienen pleno derecho a participar en la elaboración de las normas de su movimiento.

La democracia con el diálogo de todas, nos permitirá construir un movimiento integral profundamente popular y feminista.Quote Tweet
luciana cadahia
@lucianacadahia
 · Nov 11, 2020
Querido @petrogustavo: un protocolo organizado por una abogada que defiende a un acusado de acoso sexual no promete mucho la verdad. Creo que la CH es capaz de mucho más, según he conversado con varias colegas del movimiento. twitter.com/petrogustavo/s…
Show this thread",,54,248,1K,https://twitter.com/petrogustavo/status/1326519838207041536
Gustavo Petro,@petrogustavo,2020-11-11T13:28:49.000Z,"En el 2022 Duque habrá escogido los registradores.

El que escruta elige, decía el sacerdote Camilo Torres.Quote Tweet
RCN Radio
@rcnradio
 · Nov 10, 2020
Duque tendrá poderes especiales para reestructurar la Registraduría  https://rcnradio.com/politica/duque-tendra-poderes-especiales-para-reestructurar-la-registraduria…",,135,829,2.3K,https://twitter.com/petrogustavo/status/1326517237306564610
Gustavo Petro,@petrogustavo,2020-11-11T13:27:24.000Z,"Duque permite la importación de alimentos subsidiados que destruyen nuestra economía, porque eso abarata la alimentación y les permite bajar el salario relativo para aumentar las ganancias empresariales.

El problema es que así no se desarrolla la industria y la producción",,14,207,858,https://twitter.com/petrogustavo/status/1326516882116055040
Gustavo Petro,@petrogustavo,2020-11-11T13:25:26.000Z,"La papa de Bélgica que se importa, viene con subsidios del PAC, la política alimentaria europea, por eso es mucho más barata que la colombiana

Poner una tasa por emisiones de gases invernadero a la papa belga y a todos los alimentos importados,  protegería el campo colombianoQuote Tweet
César Pachón
@CesarPachonAgro
 · Nov 10, 2020
No compre papa congelada de Bélgica. Compre papita de la tierrita. Hiérvala y luego la congela 
Show this thread",,54,541,2.1K,https://twitter.com/petrogustavo/status/1326516384847847425
Gustavo Petro,@petrogustavo,2020-11-11T12:20:10.000Z,"El protocolo contra el acoso sexual que será norma en Colombia Humana y ejemplo para el país se construirá con la participación de las mujeres del movimiento.

Esperamos en todas las regiones del país sus aportes.Quote Tweet
Laura Martínez
@LauraMMoficial
 · Nov 10, 2020
Las mujeres de la CH reunidas con aportes hacia un protocolo incluyente no inquisitivo contra los hombres.
@ColombiaHumana_
@AdoradaTormenta
@LupeMohawk
@alexandracading
@escriboconlaizq
@cielo_rusinque
@Clafe64
@LAPacifiKA
@maryluzherran
@Girofer
@fresameli
@MariaClemenciaCh",,142,400,1.2K,https://twitter.com/petrogustavo/status/1326499959244517376
Gustavo Petro,@petrogustavo,2020-11-11T12:05:48.000Z,"He presentado una proposición con varios senadores de diversos partidos para citar a debate al gobierno e invitar a la justicia sobre el entrampamiento al proceso de paz que hizo la fiscalía de Néstor Humberto MartínezA control político comisionado para la Paz y ministro de Justicia por los audios del caso Santrich
También está invitados el fiscal Fracisco Barbosa, el procurador Fernando Carrillo y el presidente de la JEP, Eduardo Cifuentes.
elespectador.com",,110,609,1.7K,https://twitter.com/petrogustavo/status/1326496344350056449
Gustavo Petro,@petrogustavo,2020-11-11T11:58:48.000Z,"Profundamente lamentable lo que sucede en la revista Semana. 

Me parece que un medio debe escoger una planta periodística siempre por encima del.promedio intelectual de su sociedad, para poder, precisamente formarla e informarla, cuando es al revés, viene el desastre.Quote Tweet
María Jimena Duzán
@MJDuzan
 · Nov 11, 2020
Agradezco a Felipe López y a Gabriel Gillinsky el apoyo que me dieron durante los años que trabaje en Semana. Voy a emprender nuevos proyectos que me apasionan. Les estaré contando.",,579,1.5K,8.1K,https://twitter.com/petrogustavo/status/1326494585233797122
Gustavo Petro,@petrogustavo,2020-11-11T11:55:11.000Z,"En solo unos meses, la policía dejó morir nueve jóvenes incinerados en Soacha, el INPEC mató 23 presos indefensos en la modelo y la policía volvió a matar 14 personas en Bogotá y Soacha.

La destrucción del Estado de Derecho en la capital misma.Quote Tweet
Diego Cancino - Concejal de Bogotá
@cancinodiegoa
 · Nov 10, 2020
Lo que hubo en la estación de Policía de San Mateo sí fue una masacre; una hoguera humana. Cuando el fuego inició, se salieron los policías y dejaron a los chicos encerrados, no dejaron entrar a nadie y no dejaron usar los extintores.

https://semana.com/nacion/articulo/con-videos-como-prueba-concejal-denuncia-que-nueve-detenidos-en-estacion-de-policia-de-soacha-murieron-en-incendio/202027/…",,64,487,1.1K,https://twitter.com/petrogustavo/status/1326493675069837312
